annotation_id,image_id,session_id,scope_id,file_name,fits_path,img_width,img_height,length_px,aspect_ratio,angle_deg,snr,band,snr_class,aspect_class
258,311,atwood_20260412,atwood,Streak_51137_210126.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51137_210126.fits,6248,4176,872.78,54.549,87.57,7.9,long,medium,thin
256,309,atwood_20260412,atwood,Streak_51137_210049.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51137_210049.fits,6248,4176,1267.21,79.2,118.47,2.76,long,faint,thin
260,313,atwood_20260412,atwood,Streak_51137_210156.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51137_210156.fits,6248,4176,588.83,36.802,72.0,3.69,medium,faint,thin
261,314,atwood_20260412,atwood,Streak_51137_210209.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51137_210209.fits,6248,4176,500.69,31.293,67.33,3.45,medium,faint,thin
262,315,atwood_20260412,atwood,Streak_51137_210222.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51137_210222.fits,6248,4176,434.72,27.17,64.08,3.18,medium,faint,thin
264,317,atwood_20260412,atwood,Streak_51137_210246.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51137_210246.fits,6248,4176,335.8,20.988,59.39,3.2,medium,faint,thin
263,316,atwood_20260412,atwood,Streak_51137_210234.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51137_210234.fits,6248,4176,380.94,23.809,60.95,3.14,medium,faint,thin
266,319,atwood_20260412,atwood,Streak_51771_223518.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223518.fits,6248,4176,422.67,26.417,170.6,11.03,medium,medium,thin
267,320,atwood_20260412,atwood,Streak_51771_223530.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223530.fits,6248,4176,476.17,29.761,171.55,12.66,medium,medium,thin
268,321,atwood_20260412,atwood,Streak_51771_223543.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223543.fits,6248,4176,542.93,33.933,171.53,14.2,medium,medium,thin
265,318,atwood_20260412,atwood,Streak_52334_210948.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210948.fits,6248,4176,808.48,50.53,127.66,26.72,long,bright,thin
269,322,atwood_20260412,atwood,Streak_51771_223556.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223556.fits,6248,4176,622.4,38.9,171.78,17.74,medium,medium,thin
270,323,atwood_20260412,atwood,Streak_51771_223608.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223608.fits,6248,4176,705.94,44.121,170.87,18.96,medium,medium,thin
271,324,atwood_20260412,atwood,Streak_51771_223622.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223622.fits,6248,4176,808.86,50.554,170.18,21.67,long,bright,thin
272,325,atwood_20260412,atwood,Streak_51771_223638.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223638.fits,6248,4176,901.35,56.334,168.74,25.58,long,bright,thin
273,326,atwood_20260412,atwood,Streak_51771_223653.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223653.fits,6248,4176,975.74,60.984,165.58,30.67,long,bright,thin
274,327,atwood_20260412,atwood,Streak_51771_223710.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223710.fits,6248,4176,988.62,61.789,157.14,18.96,long,medium,thin
276,329,atwood_20260412,atwood,Streak_51771_223817.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223817.fits,6248,4176,714.54,44.659,43.19,9.81,medium,medium,thin
277,330,atwood_20260412,atwood,Streak_51771_223832.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223832.fits,6248,4176,601.93,37.621,35.67,9.98,medium,medium,thin
275,328,atwood_20260412,atwood,Streak_51771_223758.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223758.fits,6248,4176,900.93,56.308,64.77,11.54,long,medium,thin
279,344,atwood_20260412,atwood,Streak_52331_211041.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211041.fits,6248,4176,262.25,16.391,118.72,17.78,short,medium,normal
278,331,atwood_20260412,atwood,Streak_51771_223845.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_51771_223845.fits,6248,4176,521.18,32.574,30.94,4.51,medium,faint,thin
280,345,atwood_20260412,atwood,Streak_52331_211052.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211052.fits,6248,4176,289.35,18.085,116.92,30.6,medium,bright,normal
281,346,atwood_20260412,atwood,Streak_52331_211103.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211103.fits,6248,4176,316.32,19.77,114.86,15.33,medium,medium,normal
282,347,atwood_20260412,atwood,Streak_52331_211114.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211114.fits,6248,4176,348.77,21.798,113.85,20.14,medium,bright,thin
283,348,atwood_20260412,atwood,Streak_52331_211126.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211126.fits,6248,4176,392.38,24.524,111.53,21.58,medium,bright,thin
284,349,atwood_20260412,atwood,Streak_52331_211138.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211138.fits,6248,4176,434.84,27.177,107.81,18.7,medium,medium,thin
285,350,atwood_20260412,atwood,Streak_52331_211150.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211150.fits,6248,4176,491.62,30.726,104.01,15.21,medium,medium,thin
286,351,atwood_20260412,atwood,Streak_52331_211203.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211203.fits,6248,4176,568.68,35.543,100.03,12.79,medium,medium,thin
287,352,atwood_20260412,atwood,Streak_52331_211216.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211216.fits,6248,4176,640.45,40.028,95.02,12.45,medium,medium,thin
288,353,atwood_20260412,atwood,Streak_52331_211230.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211230.fits,6248,4176,733.1,45.819,89.06,14.77,medium,medium,thin
289,354,atwood_20260412,atwood,Streak_52331_211245.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211245.fits,6248,4176,832.7,52.044,82.2,10.52,long,medium,thin
290,355,atwood_20260412,atwood,Streak_52331_211300.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211300.fits,6248,4176,918.55,57.41,74.47,7.17,long,medium,thin
291,356,atwood_20260412,atwood,Streak_52331_211316.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211316.fits,6248,4176,973.8,60.863,67.86,5.32,long,medium,thin
292,357,atwood_20260412,atwood,Streak_52331_211330.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211330.fits,6248,4176,976.28,61.017,63.15,5.07,long,medium,thin
293,358,atwood_20260412,atwood,Streak_52331_211411.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211411.fits,6248,4176,912.57,57.036,55.49,10.83,long,medium,thin
297,362,atwood_20260412,atwood,Streak_52331_211459.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211459.fits,6248,4176,511.81,31.988,53.42,13.46,medium,medium,thin
296,361,atwood_20260412,atwood,Streak_52331_211447.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211447.fits,6248,4176,586.81,36.675,53.38,11.26,medium,medium,thin
294,359,atwood_20260412,atwood,Streak_52331_211423.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211423.fits,6248,4176,786.65,49.166,55.46,8.08,medium,medium,thin
295,360,atwood_20260412,atwood,Streak_52331_211435.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52331_211435.fits,6248,4176,682.5,42.657,54.84,9.29,medium,medium,thin
298,363,atwood_20260412,atwood,Streak_52334_210620.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210620.fits,6248,4176,497.33,31.083,111.1,9.19,medium,medium,thin
299,364,atwood_20260412,atwood,Streak_52334_210633.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210633.fits,6248,4176,564.73,35.296,106.67,6.94,medium,medium,thin
301,366,atwood_20260412,atwood,Streak_52334_210701.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210701.fits,6248,4176,750.01,46.876,92.98,9.2,medium,medium,thin
300,365,atwood_20260412,atwood,Streak_52334_210647.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210647.fits,6248,4176,656.87,41.054,100.44,6.5,medium,medium,thin
302,367,atwood_20260412,atwood,Streak_52334_210716.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210716.fits,6248,4176,857.63,53.602,84.04,9.01,long,medium,thin
303,368,atwood_20260412,atwood,Streak_52334_210732.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210732.fits,6248,4176,957.41,59.838,73.93,4.38,long,faint,thin
305,370,atwood_20260412,atwood,Streak_52334_210832.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210832.fits,6248,4176,1009.22,63.076,52.81,3.76,long,faint,thin
304,369,atwood_20260412,atwood,Streak_52334_210818.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210818.fits,6248,4176,1152.84,72.052,55.32,3.45,long,faint,thin
308,373,atwood_20260412,atwood,Streak_52334_210911.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210911.fits,6248,4176,635.84,39.74,50.55,6.81,medium,medium,thin
307,372,atwood_20260412,atwood,Streak_52334_210858.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210858.fits,6248,4176,731.39,45.712,50.83,5.83,medium,medium,thin
306,371,atwood_20260412,atwood,Streak_52334_210846.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210846.fits,6248,4176,862.89,53.931,50.83,4.45,long,faint,thin
309,374,atwood_20260412,atwood,Streak_52334_210923.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210923.fits,6248,4176,548.0,34.25,50.03,9.89,medium,medium,thin
310,375,atwood_20260412,atwood,Streak_52334_210935.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52334_210935.fits,6248,4176,469.01,29.313,49.76,12.8,medium,medium,thin
311,376,atwood_20260412,atwood,Streak_52339_212837.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_212837.fits,6248,4176,568.45,35.528,82.82,17.56,medium,medium,thin
312,377,atwood_20260412,atwood,Streak_52339_212850.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_212850.fits,6248,4176,624.07,39.004,80.22,14.19,medium,medium,thin
314,379,atwood_20260412,atwood,Streak_52339_212916.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_212916.fits,6248,4176,754.12,47.133,73.75,10.0,medium,medium,thin
313,378,atwood_20260412,atwood,Streak_52339_212902.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_212902.fits,6248,4176,684.96,42.81,77.61,12.21,medium,medium,thin
315,380,atwood_20260412,atwood,Streak_52339_212930.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_212930.fits,6248,4176,804.17,50.261,71.36,9.89,long,medium,thin
316,381,atwood_20260412,atwood,Streak_52339_212944.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_212944.fits,6248,4176,834.7,52.169,68.2,9.53,long,medium,thin
318,383,atwood_20260412,atwood,Streak_52339_213012.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_213012.fits,6248,4176,808.38,50.524,64.89,8.02,long,medium,thin
317,382,atwood_20260412,atwood,Streak_52339_212958.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_212958.fits,6248,4176,841.83,52.615,66.33,8.13,long,medium,thin
321,386,atwood_20260412,atwood,Streak_53923_211038.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211038.fits,6248,4176,502.02,31.376,132.01,4.59,medium,faint,thin
319,384,atwood_20260412,atwood,Streak_52339_213026.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_213026.fits,6248,4176,755.21,47.201,65.1,8.82,medium,medium,thin
320,385,atwood_20260412,atwood,Streak_52339_213039.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_52339_213039.fits,6248,4176,696.35,43.522,64.02,9.46,medium,medium,thin
322,387,atwood_20260412,atwood,Streak_53923_211051.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211051.fits,6248,4176,563.64,35.227,131.98,4.73,medium,faint,thin
323,388,atwood_20260412,atwood,Streak_53923_211105.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211105.fits,6248,4176,641.46,40.091,132.09,4.59,medium,faint,thin
324,389,atwood_20260412,atwood,Streak_53923_211119.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211119.fits,6248,4176,723.67,45.229,131.98,4.96,medium,faint,thin
325,390,atwood_20260412,atwood,Streak_53923_211205.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211205.fits,6248,4176,1129.83,70.615,126.43,3.98,long,faint,thin
326,391,atwood_20260412,atwood,Streak_53923_211220.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211220.fits,6248,4176,1123.6,70.225,123.12,4.36,long,faint,thin
328,393,atwood_20260412,atwood,Streak_53923_211251.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211251.fits,6248,4176,940.56,58.785,113.43,5.25,long,medium,thin
327,392,atwood_20260412,atwood,Streak_53923_211236.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211236.fits,6248,4176,1046.38,65.399,118.79,4.49,long,faint,thin
331,396,atwood_20260412,atwood,Streak_53923_211335.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211335.fits,6248,4176,595.02,37.189,101.05,15.36,medium,medium,thin
332,397,atwood_20260412,atwood,Streak_53923_211348.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211348.fits,6248,4176,515.2,32.2,98.15,17.14,medium,medium,thin
330,395,atwood_20260412,atwood,Streak_53923_211321.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211321.fits,6248,4176,695.05,43.44,106.04,11.1,medium,medium,thin
334,399,atwood_20260412,atwood,Streak_53923_211414.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211414.fits,6248,4176,394.51,24.657,92.91,14.3,medium,medium,thin
335,400,atwood_20260412,atwood,Streak_53923_211426.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211426.fits,6248,4176,354.02,22.126,90.65,12.84,medium,medium,thin
329,394,atwood_20260412,atwood,Streak_53923_211306.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211306.fits,6248,4176,812.59,50.787,109.71,7.74,long,medium,thin
333,398,atwood_20260412,atwood,Streak_53923_211401.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211401.fits,6248,4176,451.86,28.241,95.21,14.83,medium,medium,thin
336,401,atwood_20260412,atwood,Streak_53923_211438.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211438.fits,6248,4176,319.76,19.985,86.05,8.7,medium,medium,normal
337,402,atwood_20260412,atwood,Streak_53923_211450.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_53923_211450.fits,6248,4176,467.35,29.209,87.79,7.45,medium,medium,thin
338,403,atwood_20260412,atwood,Streak_54062_224809.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_224809.fits,6248,4176,597.61,37.351,166.06,15.43,medium,medium,thin
339,404,atwood_20260412,atwood,Streak_54062_224822.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_224822.fits,6248,4176,687.6,42.975,166.29,21.83,medium,bright,thin
340,405,atwood_20260412,atwood,Streak_54062_224836.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_224836.fits,6248,4176,796.46,49.779,164.64,16.62,medium,medium,thin
341,406,atwood_20260412,atwood,Streak_54062_224852.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_224852.fits,6248,4176,906.1,56.632,162.46,19.58,long,medium,thin
342,407,atwood_20260412,atwood,Streak_54062_224908.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_224908.fits,6248,4176,993.31,62.082,158.63,22.19,long,bright,thin
343,408,atwood_20260412,atwood,Streak_54062_224932.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_224932.fits,6248,4176,1005.56,62.847,144.14,13.17,long,medium,thin
346,411,atwood_20260412,atwood,Streak_54062_225046.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_225046.fits,6248,4176,636.04,39.753,49.27,10.74,medium,medium,thin
345,410,atwood_20260412,atwood,Streak_54062_225032.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_225032.fits,6248,4176,755.08,47.192,57.38,12.11,medium,medium,thin
344,409,atwood_20260412,atwood,Streak_54062_225014.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_225014.fits,6248,4176,942.69,58.918,77.13,18.56,long,medium,thin
347,412,atwood_20260412,atwood,Streak_54062_225100.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54062_225100.fits,6248,4176,553.31,34.582,42.95,10.0,medium,medium,thin
348,413,atwood_20260412,atwood,Streak_54068_222541.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222541.fits,6248,4176,467.04,29.19,148.22,10.54,medium,medium,thin
349,414,atwood_20260412,atwood,Streak_54068_222554.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222554.fits,6248,4176,528.3,33.019,147.99,10.51,medium,medium,thin
350,415,atwood_20260412,atwood,Streak_54068_222606.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222606.fits,6248,4176,613.04,38.315,147.32,24.04,medium,bright,thin
351,416,atwood_20260412,atwood,Streak_54068_222619.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222619.fits,6248,4176,703.08,43.943,146.31,9.46,medium,medium,thin
352,417,atwood_20260412,atwood,Streak_54068_222633.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222633.fits,6248,4176,816.37,51.023,145.28,9.02,long,medium,thin
353,418,atwood_20260412,atwood,Streak_54068_222648.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222648.fits,6248,4176,932.67,58.292,142.41,8.53,long,medium,thin
357,422,atwood_20260412,atwood,Streak_54068_222829.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222829.fits,6248,4176,757.9,47.368,83.48,23.26,medium,bright,thin
356,421,atwood_20260412,atwood,Streak_54068_222813.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222813.fits,6248,4176,921.7,57.606,93.48,31.24,long,bright,thin
355,420,atwood_20260412,atwood,Streak_54068_222755.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222755.fits,6248,4176,1119.7,69.981,106.61,18.19,long,medium,thin
354,419,atwood_20260412,atwood,Streak_54068_222736.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222736.fits,6248,4176,1289.2,80.575,120.48,8.49,long,medium,thin
360,425,atwood_20260412,atwood,Streak_55463_213724.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213724.fits,6248,4176,308.95,19.31,129.62,6.36,medium,medium,normal
361,426,atwood_20260412,atwood,Streak_55463_213735.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213735.fits,6248,4176,342.76,21.423,130.15,5.84,medium,medium,thin
362,427,atwood_20260412,atwood,Streak_55463_213746.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213746.fits,6248,4176,380.4,23.775,130.09,6.36,medium,medium,thin
359,424,atwood_20260412,atwood,Streak_54068_222857.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222857.fits,6248,4176,531.5,33.219,73.27,15.22,medium,medium,thin
358,423,atwood_20260412,atwood,Streak_54068_222843.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222843.fits,6248,4176,622.1,38.881,78.22,19.26,medium,medium,thin
365,430,atwood_20260412,atwood,Streak_55463_213821.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213821.fits,6248,4176,552.3,34.519,125.79,5.62,medium,medium,thin
363,428,atwood_20260412,atwood,Streak_55463_213757.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213757.fits,6248,4176,426.52,26.658,128.24,6.76,medium,medium,thin
364,429,atwood_20260412,atwood,Streak_55463_213808.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213808.fits,6248,4176,482.6,30.163,127.08,7.23,medium,medium,thin
366,431,atwood_20260412,atwood,Streak_55463_213834.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213834.fits,6248,4176,642.2,40.137,124.85,4.53,medium,faint,thin
367,432,atwood_20260412,atwood,Streak_55463_213848.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213848.fits,6248,4176,737.02,46.064,121.86,3.89,medium,faint,thin
368,433,atwood_20260412,atwood,Streak_55463_213903.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213903.fits,6248,4176,852.44,53.277,118.52,6.43,long,medium,thin
369,434,atwood_20260412,atwood,Streak_55463_213919.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_213919.fits,6248,4176,987.34,61.709,114.28,94.11,long,bright,thin
372,439,atwood_20260412,atwood,Streak_55489_220510.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55489_220510.fits,6248,4176,396.89,24.806,124.01,16.94,medium,medium,thin
370,435,atwood_20260412,atwood,Streak_55463_214050.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_214050.fits,6248,4176,782.26,48.892,75.11,1006.85,medium,bright,thin
371,436,atwood_20260412,atwood,Streak_55463_214104.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55463_214104.fits,6248,4176,667.74,41.734,75.34,1034.6,medium,bright,thin
373,440,atwood_20260412,atwood,Streak_55489_220522.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55489_220522.fits,6248,4176,458.57,28.661,122.44,15.92,medium,medium,thin
374,441,atwood_20260412,atwood,Streak_55489_220535.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55489_220535.fits,6248,4176,532.33,33.271,120.85,13.28,medium,medium,thin
375,442,atwood_20260412,atwood,Streak_55489_220548.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55489_220548.fits,6248,4176,611.82,38.239,118.83,12.35,medium,medium,thin
376,443,atwood_20260412,atwood,Streak_55489_220602.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55489_220602.fits,6248,4176,717.47,44.842,115.42,14.47,medium,medium,thin
377,444,atwood_20260412,atwood,Streak_55489_220617.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55489_220617.fits,6248,4176,855.59,53.474,110.96,59.1,long,bright,thin
380,447,atwood_20260412,atwood,Streak_57166_221626.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_57166_221626.fits,6248,4176,352.01,22.001,27.58,50.05,medium,bright,thin
381,448,atwood_20260412,atwood,Streak_57166_221639.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_57166_221639.fits,6248,4176,385.13,24.071,29.56,44.25,medium,bright,thin
382,449,atwood_20260412,atwood,Streak_57166_221651.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_57166_221651.fits,6248,4176,425.07,26.567,29.76,41.58,medium,bright,thin
378,445,atwood_20260412,atwood,Streak_55489_220633.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55489_220633.fits,6248,4176,975.83,60.99,104.9,14.65,long,medium,thin
379,446,atwood_20260412,atwood,Streak_55489_220739.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_55489_220739.fits,6248,4176,1139.57,71.223,74.48,10.21,long,medium,thin
383,450,atwood_20260412,atwood,Streak_57166_221705.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_57166_221705.fits,6248,4176,463.42,28.964,27.78,38.03,medium,bright,thin
384,451,atwood_20260412,atwood,Streak_57166_221718.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_57166_221718.fits,6248,4176,518.68,32.417,28.69,32.37,medium,bright,thin
385,452,atwood_20260412,atwood,Streak_57166_221731.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_57166_221731.fits,6248,4176,562.28,35.142,29.16,30.74,medium,bright,thin
386,453,atwood_20260412,atwood,Streak_57166_221744.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_57166_221744.fits,6248,4176,618.19,38.637,29.88,29.56,medium,bright,thin
